,reasons,time_occured,time_reported,comments,incident_address,lat,long,time_started,time_ended,reasons_processed,month,hour,time_processed,seconds_since
3790,Traffic Cmplnt,20:00:14 07/18/22 - 20:03:31 07/18/22,20:00:14,  Traffic Complaint.,TRUMANSBURG RD; CANDLEWYCK PARK APTS; T ITHACA ITHACA NY 14850,42.4914674,-76.5883927,2022-07-18 20:00:14,2022-07-18 20:03:31,Traffic Complaint,7,20,20:00:14,72014
3791,Traffic Cmplnt,20:00:14 07/18/22 - 20:03:31 07/18/22,20:00:14,  Traffic Complaint.,TRUMANSBURG RD; CANDLEWYCK PARK APTS; T ITHACA ITHACA NY 14850,42.4914674,-76.5883927,2022-07-18 20:00:14,2022-07-18 20:03:31,Traffic Complaint,7,20,20:00:14,72014
3792,Traffic Cmplnt,22:45:55 07/18/22 - 22:45:55 07/18/22,22:45:55,  Traffic Offense.,STATE ROUTE 13 N & CAYUGA HEIGHTS RD; V LANSING ITHACA NY 14850,42.3964701,-76.5460386,2022-07-18 22:45:55,2022-07-18 22:45:55,Traffic Complaint,7,22,22:45:55,81955
3793,Traffic Offense,01:43:41 07/19/22 - 01:43:41 07/19/22,01:43:41,  Traffic Stop,ELMIRA RD; CHARLIES TOWING AND REPAIRING; T NEWFIELD NEWFIELD NY 14867,42.3545699,-76.605648,2022-07-19 01:43:41,2022-07-19 01:43:41,Traffic Offense,7,1,01:43:41,6221
3794,Traffic Cmplnt,02:54:04 07/19/22 - 02:54:04 07/19/22,02:54:04,  Traffic Complaint,ELMIRA RD & BURDGE HILL RD; T NEWFIELD NEWFIELD NY 14867,42.3663977,-76.586438,2022-07-19 02:54:04,2022-07-19 02:54:04,Traffic Complaint,7,2,02:54:04,10444
3795,Traffic Offense,03:08:43 07/19/22 - 03:08:43 07/19/22,03:08:43,  Traffic Stop,ELMIRA RD & TRUMBULLS CORNERS RD; T NEWFIELD NEWFIELD NY 14867,42.3545699,-76.605648,2022-07-19 03:08:43,2022-07-19 03:08:43,Traffic Offense,7,3,03:08:43,11323
3796,Traffic Offense,04:10:33 07/19/22 - 04:10:33 07/19/22,04:10:33,  Traffic Stop,ELMIRA RD; CHARLIES TOWING AND REPAIRING; T NEWFIELD NEWFIELD NY 14867,42.3545699,-76.605648,2022-07-19 04:10:33,2022-07-19 04:10:33,Traffic Offense,7,4,04:10:33,15033
3797,Traffic Offense,04:38:46 07/19/22 - 04:38:47 07/19/22,04:38:46,  Traffic Stop,DANBY RD & BELLA VISTA DR; T ITHACA ITHACA NY 14850,42.4169604,-76.5026519,2022-07-19 04:38:46,2022-07-19 04:38:47,Traffic Offense,7,4,04:38:46,16726
3798,Traffic Offense,09:34:43 07/19/22 - 09:34:43 07/19/22,09:34:43,  Deputy initiated a traffic stop for speed.,BLOCK AUBURN RD; T LANSING LANSING NY 14882,42.5823945,-76.4930027,2022-07-19 09:34:43,2022-07-19 09:34:43,Traffic Offense,7,9,09:34:43,34483
3799,Traffic Offense,20:26:19 07/19/22 - 20:26:19 07/19/22,20:26:19,  Traffic stop.,ETNA RD & WOOD RD; T DRYDEN ITHACA NY 14850,42.487785,-76.3926458,2022-07-19 20:26:19,2022-07-19 20:26:19,Traffic Offense,7,20,20:26:19,73579
3800,Traffic Offense,21:04:14 07/19/22 - 21:04:14 07/19/22,21:04:14,  Traffic stop.,PINCKNEY RD & LOWER CREEK RD; T DRYDEN ITHACA NY 14850,42.477003,-76.4062622,2022-07-19 21:04:14,2022-07-19 21:04:14,Traffic Offense,7,21,21:04:14,75854
3801,Traffic Offense,21:12:01 07/19/22 - 21:12:01 07/19/22,21:12:01,  Deputy conducted a traffic stop and made an arrest.,STATE ROUTE 13 & HANSHAW RD; T DRYDEN ITHACA NY 14850,42.4774635,-76.4308381,2022-07-19 21:12:01,2022-07-19 21:12:01,Traffic Offense,7,21,21:12:01,76321
3802,Traffic Offense,21:12:01 07/19/22 - 21:12:01 07/19/22,21:12:01,  Deputy conducted a traffic stop and made an arrest.,STATE ROUTE 13 & HANSHAW RD; T DRYDEN ITHACA NY 14850,42.4774635,-76.4308381,2022-07-19 21:12:01,2022-07-19 21:12:01,Traffic Offense,7,21,21:12:01,76321
3803,Traffic Offense,00:37:24 07/20/22 - 00:37:24 07/20/22,00:37:24,  Traffic offense,PERUVILLE RD & ARMSTRONG RD; T LANSING LANSING NY 14882,42.53873859999999,-76.48467839999999,2022-07-20 00:37:24,2022-07-20 00:37:24,Traffic Offense,7,0,00:37:24,2244
3804,Traffic Offense,03:05:57 07/20/22 - 03:05:57 07/20/22,03:05:57,  Traffic Offense.,STATE ROUTE 13 N & WARREN RD; V LANSING ITHACA NY 14850,42.4823694,-76.467225,2022-07-20 03:05:57,2022-07-20 03:05:57,Traffic Offense,7,3,03:05:57,11157
3805,Traffic Offense,03:38:50 07/20/22 - 03:38:50 07/20/22,03:38:50,  Traffic Stop,ELMIRA RD & CARTER CREEK RD; T NEWFIELD NEWFIELD NY 14867,42.324138,-76.6564782,2022-07-20 03:38:50,2022-07-20 03:38:50,Traffic Offense,7,3,03:38:50,13130
3806,Traffic Offense,03:55:12 07/20/22 - 03:55:12 07/20/22,03:55:12,  Traffic Stop,ELMIRA RD & CARTER CREEK RD; T NEWFIELD NEWFIELD NY 14867,42.324138,-76.6564782,2022-07-20 03:55:12,2022-07-20 03:55:12,Traffic Offense,7,3,03:55:12,14112
3807,Traffic Cmplnt,03:57:20 07/20/22 - 03:59:23 07/20/22,03:57:20,  Traffic Complaint.,MECKLENBURG RD; T ITHACA ITHACA NY 14850,42.451756,-76.6057896,2022-07-20 03:57:20,2022-07-20 03:59:23,Traffic Complaint,7,3,03:57:20,14240
3808,Traffic Cmplnt,03:57:20 07/20/22 - 03:59:23 07/20/22,03:57:20,  Traffic Complaint.,MECKLENBURG RD; T ITHACA ITHACA NY 14850,42.451756,-76.6057896,2022-07-20 03:57:20,2022-07-20 03:59:23,Traffic Complaint,7,3,03:57:20,14240
3809,Traffic Offense,04:49:06 07/20/22 - 04:49:06 07/20/22,04:49:06,  Traffic Stop,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-20 04:49:06,2022-07-20 04:49:06,Traffic Offense,7,4,04:49:06,17346
3810,Traffic Offense,05:15:47 07/20/22 - 05:15:47 07/20/22,05:15:47,  Traffic Stop,ELMIRA RD & CARTER CREEK RD; T NEWFIELD NEWFIELD NY 14867,42.324138,-76.6564782,2022-07-20 05:15:47,2022-07-20 05:15:47,Traffic Offense,7,5,05:15:47,18947
3811,Traffic Offense,05:29:59 07/20/22 - 05:29:59 07/20/22,05:29:59,  Traffic Stop,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-20 05:29:59,2022-07-20 05:29:59,Traffic Offense,7,5,05:29:59,19799
3812,Traffic Cmplnt,00:24:08 07/21/22 - 00:24:08 07/21/22,00:24:08,  Traffic Complaint,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-21 00:24:08,2022-07-21 00:24:08,Traffic Complaint,7,0,00:24:08,1448
3813,Traffic Offense,00:28:19 07/21/22 - 00:28:19 07/21/22,00:28:19,  Traffic Offense.,TRUMANSBURG RD & IRADELL RD; T ULYSSES; T ITHACA ITHACA NY 14850,42.4800817,-76.5609858,2022-07-21 00:28:19,2022-07-21 00:28:19,Traffic Offense,7,0,00:28:19,1699
3814,Traffic Offense,00:33:27 07/21/22 - 00:33:27 07/21/22,00:33:27,  Traffic Stop,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-21 00:33:27,2022-07-21 00:33:27,Traffic Offense,7,0,00:33:27,2007
3815,Traffic Cmplnt,01:39:54 07/21/22 - 01:41:22 07/21/22,01:39:54,  Suspicious vehicle.,FREEVILLE GROTON RD; V FREEVILLE FREEVILLE NY 13068,42.5160216,-76.3501585,2022-07-21 01:39:54,2022-07-21 01:41:22,Traffic Complaint,7,1,01:39:54,5994
3816,Traffic Offense,03:06:43 07/21/22 - 03:06:43 07/21/22,03:06:43,  TCSO initiated a Traffic Stop.,BUCK RD & VAN OSTRAND RD; T LANSING GROTON NY 13073,42.5581238,-76.4686117,2022-07-21 03:06:43,2022-07-21 03:06:43,Traffic Offense,7,3,03:06:43,11203
3817,Traffic Offense,03:22:17 07/21/22 - 03:22:17 07/21/22,03:22:17,  Traffic stop.,DRYDEN RD; MIRABITO; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2022-07-21 03:22:17,2022-07-21 03:22:17,Traffic Offense,7,3,03:22:17,12137
3818,Traffic Offense,04:02:29 07/21/22 - 04:02:29 07/21/22,04:02:29,  Traffic Stop,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-21 04:02:29,2022-07-21 04:02:29,Traffic Offense,7,4,04:02:29,14549
3819,Traffic Offense,04:27:39 07/21/22 - 04:27:39 07/21/22,04:27:39,  Traffic Stop,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-21 04:27:39,2022-07-21 04:27:39,Traffic Offense,7,4,04:27:39,16059
3820,Traffic Offense,05:18:06 07/21/22 - 05:18:06 07/21/22,05:18:06,  Traffic Stop,ELMIRA RD & CONNECTICUT HILL RD; T NEWFIELD NEWFIELD NY 14867,42.317199,-76.6648226,2022-07-21 05:18:06,2022-07-21 05:18:06,Traffic Offense,7,5,05:18:06,19086
3821,Traffic Offense,05:34:54 07/21/22 - 05:34:54 07/21/22,05:34:54,  Traffic Stop,ELMIRA RD & CONNECTICUT HILL RD; T NEWFIELD NEWFIELD NY 14867,42.317199,-76.6648226,2022-07-21 05:34:54,2022-07-21 05:34:54,Traffic Offense,7,5,05:34:54,20094
3822,Traffic Cmplnt,05:34:49 07/21/22 - 05:37:13 07/21/22,05:34:49,  TCSO responded to a Traffic Complaint.,AUBURN RD & DECAMP RD; T LANSING GROTON NY 13073,42.6113918,-76.49726369999999,2022-07-21 05:34:49,2022-07-21 05:37:13,Traffic Complaint,7,5,05:34:49,20089
3823,Traffic Offense,05:57:40 07/21/22 - 05:57:40 07/21/22,05:57:40,  Traffic Stop,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-21 05:57:40,2022-07-21 05:57:40,Traffic Offense,7,5,05:57:40,21460
3824,Traffic Offense,06:03:47 07/21/22 - 06:03:47 07/21/22,06:03:47,  Traffic Stop,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-21 06:03:47,2022-07-21 06:03:47,Traffic Offense,7,6,06:03:47,21827
3825,Traffic Offense,06:16:57 07/21/22 - 06:16:57 07/21/22,06:16:57,  Traffic Stop,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-21 06:16:57,2022-07-21 06:16:57,Traffic Offense,7,6,06:16:57,22617
3826,Traffic Cmplnt,13:26:59 07/21/22 - 13:27:29 07/21/22,13:26:59, ,BALD HILL RD; T DANBY SPENCER NY 14883,42.3187177,-76.4950916,2022-07-21 13:26:59,2022-07-21 13:27:29,Traffic Complaint,7,13,13:26:59,48419
3827,Traffic Offense,01:09:34 07/22/22 - 01:09:34 07/22/22,01:09:34,  Traffic Offense.,COLD SPRINGS RD & TRUMANSBURG RD; T ULYSSES TRUMANSBURG NY 14886,42.514629,-76.6222109,2022-07-22 01:09:34,2022-07-22 01:09:34,Traffic Offense,7,1,01:09:34,4174
3828,Traffic Offense,01:43:49 07/22/22 - 01:43:49 07/22/22,01:43:49,  Traffic Offense.,TRUMANSBURG RD & COLD SPRINGS RD; T ULYSSES TRUMANSBURG NY 14886,42.514629,-76.6222109,2022-07-22 01:43:49,2022-07-22 01:43:49,Traffic Offense,7,1,01:43:49,6229
3829,Traffic Offense,01:53:20 07/22/22 - 01:53:20 07/22/22,01:53:20,  Traffic Offense.,COLD SPRINGS RD & TRUMANSBURG RD; T ULYSSES TRUMANSBURG NY 14886,42.514629,-76.6222109,2022-07-22 01:53:20,2022-07-22 01:53:20,Traffic Offense,7,1,01:53:20,6800
3830,Traffic Offense,01:57:54 07/22/22 - 01:57:54 07/22/22,01:57:54,  Traffic stop.,FALL CREEK RD & HERMAN RD; T DRYDEN; V FREEVILLE FREEVILLE NY 13068,42.517874,-76.3355868,2022-07-22 01:57:54,2022-07-22 01:57:54,Traffic Offense,7,1,01:57:54,7074
3831,Traffic Offense,01:57:54 07/22/22 - 01:57:54 07/22/22,01:57:54,  Traffic stop.,FALL CREEK RD & HERMAN RD; T DRYDEN; V FREEVILLE FREEVILLE NY 13068,42.517874,-76.3355868,2022-07-22 01:57:54,2022-07-22 01:57:54,Traffic Offense,7,1,01:57:54,7074
3832,Traffic Offense,03:03:57 07/22/22 - 03:03:57 07/22/22,03:03:57,  Traffic Offense.,TRUMANSBURG RD & COLD SPRINGS RD; T ULYSSES TRUMANSBURG NY 14886,42.514629,-76.6222109,2022-07-22 03:03:57,2022-07-22 03:03:57,Traffic Offense,7,3,03:03:57,11037
3833,Traffic Offense,04:37:37 07/22/22 - 04:37:37 07/22/22,04:37:37,  Traffic stop.,FALL CREEK RD & COOK ST; V FREEVILLE FREEVILLE NY 13068,42.5286482,-76.3187472,2022-07-22 04:37:37,2022-07-22 04:37:37,Traffic Offense,7,4,04:37:37,16657
3834,Traffic Offense,04:56:22 07/22/22 - 04:56:22 07/22/22,04:56:22,  Traffic stop.,STATE ROUTE 13 & LOWER CREEK RD; T DRYDEN ITHACA NY 14850,42.4725103,-76.4212893,2022-07-22 04:56:22,2022-07-22 04:56:22,Traffic Offense,7,4,04:56:22,17782
3835,Traffic Offense,06:21:02 07/22/22 - 06:21:02 07/22/22,06:21:02,  Traffic Stop.,ELMIRA RD; CHARLIES TOWING AND REPAIRING; T NEWFIELD NEWFIELD NY 14867,42.3545699,-76.605648,2022-07-22 06:21:02,2022-07-22 06:21:02,Traffic Offense,7,6,06:21:02,22862
3836,Traffic Cmplnt,07:17:33 07/22/22 - 07:22:18 07/22/22,07:17:33,  Unable to locate.,BLOCK AUBURN RD; T LANSING LANSING NY 14882,42.5823945,-76.4930027,2022-07-22 07:17:33,2022-07-22 07:22:18,Traffic Complaint,7,7,07:17:33,26253
3837,Traffic Offense,09:05:53 07/22/22 - 09:05:53 07/22/22,09:05:53,  Traffic stop.,RIDGE RD; LANSING HIGH SCHOOL; T LANSING LANSING NY 14882,42.5735549,-76.5781092,2022-07-22 09:05:53,2022-07-22 09:05:53,Traffic Offense,7,9,09:05:53,32753
3838,Traffic Cmplnt,09:04:32 07/22/22 - 09:07:52 07/22/22,09:04:32,  TCSO received a traffic complaint.,DRYDEN RD & MAIN ST; T DRYDEN FREEVILLE NY 13068,42.4763411,-76.3871935,2022-07-22 09:04:32,2022-07-22 09:07:52,Traffic Complaint,7,9,09:04:32,32672
3839,Traffic Offense,13:04:44 07/22/22 - 13:04:44 07/22/22,13:04:44,  Traffic stop.,EAST SHORE DR; MERRILL SAILING CENTER; T ITHACA ITHACA NY 14850,42.4976514,-76.5098286,2022-07-22 13:04:44,2022-07-22 13:04:44,Traffic Offense,7,13,13:04:44,47084
3840,Traffic Cmplnt,13:21:37 07/22/22 - 13:21:37 07/22/22,13:21:37,  TCSO assisted Citizen with disabled vehicle.,STATE ROUTE 13 N; V LANSING ITHACA NY 14850,39.9161307,-82.40810309999999,2022-07-22 13:21:37,2022-07-22 13:21:37,Traffic Complaint,7,13,13:21:37,48097
3841,Traffic Offense,13:40:08 07/22/22 - 13:40:08 07/22/22,13:40:08, ,EAST SHORE DR; MERRILL SAILING CENTER; T ITHACA ITHACA NY 14850,42.4976514,-76.5098286,2022-07-22 13:40:08,2022-07-22 13:40:08,Traffic Offense,7,13,13:40:08,49208
3842,Traffic stop.,14:29:01 07/22/22 - 14:29:38 07/22/22,14:29:01, ,HOLDEN RD; T LANSING LOCKE NY 13092,42.6142674,-76.5236966,2022-07-22 14:29:01,2022-07-22 14:29:38,Traffic Offense,7,14,14:29:01,52141
3843,Traffic Cmplnt,16:08:53 07/22/22 - 16:10:51 07/22/22,16:08:53,  Deputy responded to a traffic complaint.,BURNS RD; T CAROLINE BROOKTONDALE NY 14817,42.380618,-76.3683413,2022-07-22 16:08:53,2022-07-22 16:10:51,Traffic Complaint,7,16,16:08:53,58133
3844,Traffic Cmplnt,17:00:49 07/22/22 - 17:00:49 07/22/22,17:00:49,  Traffic Complaint,TRUMANSBURG RD; TRUMANSBURG FAIRGROUNDS; T ULYSSES TRUMANSBURG NY 14886,42.5096882,-76.6163073,2022-07-22 17:00:49,2022-07-22 17:00:49,Traffic Complaint,7,17,17:00:49,61249
3845,Traffic Cmplnt,17:00:49 07/22/22 - 17:00:49 07/22/22,17:00:49,  Traffic Complaint,TRUMANSBURG RD; TRUMANSBURG FAIRGROUNDS; T ULYSSES TRUMANSBURG NY 14886,42.5096882,-76.6163073,2022-07-22 17:00:49,2022-07-22 17:00:49,Traffic Complaint,7,17,17:00:49,61249
3846,Traffic Cmplnt,18:08:45 07/22/22 - 18:12:24 07/22/22,18:08:45,  Traffic complaint.,SHELDON RD & BONE PLAIN RD; T DRYDEN FREEVILLE NY 13068,42.5309385,-76.41533500000001,2022-07-22 18:08:45,2022-07-22 18:12:24,Traffic Complaint,7,18,18:08:45,65325
3847,Traffic Offense,18:30:26 07/22/22 - 18:30:26 07/22/22,18:30:26, ,ELMIRA RD SUITE A; FIVE GUYS BURGERS AND FRIES; C ITHACA ITHACA NY 14850,42.362536,-76.5957859,2022-07-22 18:30:26,2022-07-22 18:30:26,Traffic Offense,7,18,18:30:26,66626
3848,Traffic Offense,01:05:05 07/23/22 - 01:05:05 07/23/22,01:05:05,  Traffic Stop,TRUMANSBURG RD & HALSEYVILLE RD; T ULYSSES TRUMANSBURG NY 14886,42.5275465,-76.635857,2022-07-23 01:05:05,2022-07-23 01:05:05,Traffic Offense,7,1,01:05:05,3905
3849,Traffic Offense,01:52:42 07/23/22 - 01:52:42 07/23/22,01:52:42,  Traffic Offense.,TRUMANSBURG RD & VAN DORN CORNERS RD; T ULYSSES ITHACA NY 14850,42.4945573,-76.593785,2022-07-23 01:52:42,2022-07-23 01:52:42,Traffic Offense,7,1,01:52:42,6762
3850,Traffic Offense,10:00:17 07/23/22 - 10:00:17 07/23/22,10:00:17,  Traffic stop.,PERRY CITY RD & HONEY BEE LN; T ULYSSES TRUMANSBURG NY 14886,42.4945789,-76.633844,2022-07-23 10:00:17,2022-07-23 10:00:17,Traffic Offense,7,10,10:00:17,36017
3851,Traffic Cmplnt,13:31:43 07/23/22 - 13:35:48 07/23/22,13:31:43,  Traffic complaint.,ELM TREE GOLF COURSE,42.4575747,-76.5488232,2022-07-23 13:31:43,2022-07-23 13:35:48,Traffic Complaint,7,13,13:31:43,48703
3852,Traffic Offense,14:02:48 07/23/22 - 14:02:48 07/23/22,14:02:48,  Traffic stop.,ENFIELD MAIN RD & FISH RD; T ENFIELD ITHACA NY 14850,42.4421076,-76.6306669,2022-07-23 14:02:48,2022-07-23 14:02:48,Traffic Offense,7,14,14:02:48,50568
3853,Traffic Offense,14:02:48 07/23/22 - 14:02:48 07/23/22,14:02:48,  Traffic stop.,ENFIELD MAIN RD & FISH RD; T ENFIELD ITHACA NY 14850,42.4421076,-76.6306669,2022-07-23 14:02:48,2022-07-23 14:02:48,Traffic Offense,7,14,14:02:48,50568
3854,Traffic Offense,14:02:48 07/23/22 - 14:02:48 07/23/22,14:02:48,  Traffic stop.,ENFIELD MAIN RD & FISH RD; T ENFIELD ITHACA NY 14850,42.4421076,-76.6306669,2022-07-23 14:02:48,2022-07-23 14:02:48,Traffic Offense,7,14,14:02:48,50568
3855,Traffic Offense,14:02:48 07/23/22 - 14:02:48 07/23/22,14:02:48,  Traffic stop.,ENFIELD MAIN RD & FISH RD; T ENFIELD ITHACA NY 14850,42.4421076,-76.6306669,2022-07-23 14:02:48,2022-07-23 14:02:48,Traffic Offense,7,14,14:02:48,50568
3856,Traffic Cmplnt,15:00:00 07/23/22 - 15:00:36 07/23/22,15:00:00,  Canceled enroute.,TRUMANSBURG RD & RABBIT RUN RD; T ULYSSES TRUMANSBURG NY 14886,42.5302189,-76.63724100000002,2022-07-23 15:00:00,2022-07-23 15:00:36,Traffic Complaint,7,15,15:00:00,54000
3857,Traffic Cmplnt,21:24:32 07/23/22 - 21:24:32 07/23/22,21:24:35,  Traffic complaint.,TRUMANSBURG RD & HALSEYVILLE RD; T ULYSSES TRUMANSBURG NY 14886,42.5275465,-76.635857,2022-07-23 21:24:32,2022-07-23 21:24:32,Traffic Complaint,7,21,21:24:32,77072
3858,Traffic Offense,22:25:49 07/23/22 - 22:25:49 07/23/22,22:25:49,  Deputy conducted a traffic stop.,DRYDEN RD & BAKER HILL RD; T DRYDEN ITHACA NY 14850,42.4673184,-76.4111296,2022-07-23 22:25:49,2022-07-23 22:25:49,Traffic Offense,7,22,22:25:49,80749
3859,Traffic Offense,00:40:04 07/24/22 - 00:40:04 07/24/22,00:40:04,  Traffic offense.,DRYDEN RD; MIRABITO; T DRYDEN FREEVILLE NY 13068,42.5173595,-76.4036654,2022-07-24 00:40:04,2022-07-24 00:40:04,Traffic Offense,7,0,00:40:04,2404
3860,Traffic Offense,02:09:57 07/24/22 - 02:09:57 07/24/22,02:09:57,  Traffic Stop,ELMIRA RD & CARTER CREEK RD; T NEWFIELD NEWFIELD NY 14867,42.324138,-76.6564782,2022-07-24 02:09:57,2022-07-24 02:09:57,Traffic Offense,7,2,02:09:57,7797
3861,Traffic Offense,02:38:52 07/24/22 - 02:38:52 07/24/22,02:38:52,  Traffic Stop,ELMIRA RD & CONNECTICUT HILL RD; T NEWFIELD NEWFIELD NY 14867,42.317199,-76.6648226,2022-07-24 02:38:52,2022-07-24 02:38:52,Traffic Offense,7,2,02:38:52,9532
3862,Traffic Offense,03:05:15 07/24/22 - 03:05:15 07/24/22,03:05:15,  Traffic Stop,ELMIRA RD & BULL HILL RD; T NEWFIELD NEWFIELD NY 14867,42.317199,-76.6648226,2022-07-24 03:05:15,2022-07-24 03:05:15,Traffic Offense,7,3,03:05:15,11115
3863,Traffic Offense,03:17:43 07/24/22 - 03:17:43 07/24/22,03:17:43,  Traffic Stop,ELMIRA RD & BULL HILL RD; T NEWFIELD NEWFIELD NY 14867,42.317199,-76.6648226,2022-07-24 03:17:43,2022-07-24 03:17:43,Traffic Offense,7,3,03:17:43,11863
3864,Traffic Offense,03:17:43 07/24/22 - 03:17:43 07/24/22,03:17:43,  Traffic Stop,ELMIRA RD & BULL HILL RD; T NEWFIELD NEWFIELD NY 14867,42.317199,-76.6648226,2022-07-24 03:17:43,2022-07-24 03:17:43,Traffic Offense,7,3,03:17:43,11863
3865,Traffic Offense,03:36:50 07/24/22 - 03:36:50 07/24/22,03:36:50,  Traffic Stop,ELMIRA RD & SEBRING RD; T NEWFIELD NEWFIELD NY 14867,42.328841,-76.6463629,2022-07-24 03:36:50,2022-07-24 03:36:50,Traffic Offense,7,3,03:36:50,13010
3866,Traffic Offense,03:45:39 07/24/22 - 03:45:39 07/24/22,03:45:39,  Traffic Stop,ELMIRA RD & SEBRING RD; T NEWFIELD NEWFIELD NY 14867,42.328841,-76.6463629,2022-07-24 03:45:39,2022-07-24 03:45:39,Traffic Offense,7,3,03:45:39,13539
3867,Traffic Offense,04:22:04 07/24/22 - 04:22:04 07/24/22,04:22:04,  Traffic Stop,ELMIRA RD & SEBRING RD; T NEWFIELD NEWFIELD NY 14867,42.328841,-76.6463629,2022-07-24 04:22:04,2022-07-24 04:22:04,Traffic Offense,7,4,04:22:04,15724
3868,Traffic Offense,04:28:35 07/24/22 - 04:28:35 07/24/22,04:28:35,  Traffic Stop,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-24 04:28:35,2022-07-24 04:28:35,Traffic Offense,7,4,04:28:35,16115
3869,Traffic Offense,04:36:10 07/24/22 - 04:36:10 07/24/22,04:36:10,  Traffic Stop,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-24 04:36:10,2022-07-24 04:36:10,Traffic Offense,7,4,04:36:10,16570
3870,Traffic Offense,04:56:11 07/24/22 - 04:56:11 07/24/22,04:56:11,  Traffic offense.,FALL CREEK RD & LEISURE LN; T DRYDEN FREEVILLE NY 13068,42.5232734,-76.3243037,2022-07-24 04:56:11,2022-07-24 04:56:11,Traffic Offense,7,4,04:56:11,17771
3871,Traffic Offense,05:32:45 07/24/22 - 05:32:45 07/24/22,05:32:45,  Traffic Stop,ELMIRA RD & MAZOUREK RD; T NEWFIELD NEWFIELD NY 14867,42.3289169,-76.6461169,2022-07-24 05:32:45,2022-07-24 05:32:45,Traffic Offense,7,5,05:32:45,19965
3872,Traffic Offense,06:01:17 07/24/22 - 06:01:17 07/24/22,06:01:17,  Traffic Stop,ELMIRA RD & CARTER CREEK RD; T NEWFIELD NEWFIELD NY 14867,42.324138,-76.6564782,2022-07-24 06:01:17,2022-07-24 06:01:17,Traffic Offense,7,6,06:01:17,21677
3873,Traffic Cmplnt,06:29:57 07/24/22 - 06:29:57 07/24/22,06:29:57,  Traffic Complaint,ELMIRA RD & TRUMBULLS CORNERS RD; T NEWFIELD NEWFIELD NY 14867,42.3545699,-76.605648,2022-07-24 06:29:57,2022-07-24 06:29:57,Traffic Complaint,7,6,06:29:57,23397
3874,Traffic Cmplnt,14:21:44 07/24/22 - 14:28:09 07/24/22,14:21:44,  Traffic Complaint.,BROOKLYN RD & GROTON RD; V FREEVILLE FREEVILLE NY 13068,42.5187529,-76.3547083,2022-07-24 14:21:44,2022-07-24 14:28:09,Traffic Complaint,7,14,14:21:44,51704
3875,Traffic Offense,18:44:37 07/24/22 - 18:44:37 07/24/22,18:44:37,  Traffic offense.,TRUMANSBURG RD & VAN DORN CORNERS RD; T ULYSSES ITHACA NY 14850,42.4945573,-76.593785,2022-07-24 18:44:37,2022-07-24 18:44:37,Traffic Offense,7,18,18:44:37,67477
3876,Traffic Offense,04:04:36 07/25/22 - 04:04:36 07/25/22,04:04:36,  TCSO initiated a Traffic Stop.,PERUVILLE RD & CASWELL RD; T GROTON GROTON NY 13073,42.5478519,-76.3769054,2022-07-25 04:04:36,2022-07-25 04:04:36,Traffic Offense,7,4,04:04:36,14676
3877,Traffic Offense,05:41:30 07/25/22 - 05:41:30 07/25/22,05:41:30,  Traffic Stop,SLATERVILLE RD & HARFORD RD; T CAROLINE BROOKTONDALE NY 14817,42.3918867,-76.3390819,2022-07-25 05:41:30,2022-07-25 05:41:30,Traffic Offense,7,5,05:41:30,20490
3878,Traffic Cmplnt,08:58:01 07/25/22 - 08:58:59 07/25/22,08:58:01, ,COUNTY LINE,42.4575747,-76.5488232,2022-07-25 08:58:01,2022-07-25 08:58:59,Traffic Complaint,7,8,08:58:01,32281
3879,Traffic Complaint.,09:17:13 07/25/22 - 09:19:24 07/25/22,09:17:13, ,BUCK HILL RD S; T ENFIELD; T HECTOR TRUMANSBURG NY 14886,42.4378308,-76.6893286,2022-07-25 09:17:13,2022-07-25 09:19:24,Traffic Complaint,7,9,09:17:13,33433
3880,Traffic Cmplnt,14:01:18 07/26/22 - 14:01:18 07/26/22,14:01:18,  TCSO investigated a traffic complaint.,STATE ROUTE 13 N; CAYUGA HEIGHTS ITHACA NY 14850,39.9161307,-82.40810309999999,2022-07-26 14:01:18,2022-07-26 14:01:18,Traffic Complaint,7,14,14:01:18,50478
